gene_id,median_log1p_treated,median_log1p_untreated,delta_log1p_treated_minus_untreated,u_statistic,p_treatment,spearman_rho_with_R,p_R_correlation,detected_frac_treated,detected_frac_untreated,n_detected_total,q_treatment_bh,q_R_correlation_bh,gene_id_stripped,gene_symbol,gene_biotype,chromosome,bridge_direction,bridge_score
ENSG00000059588,0.0,0.6931471805599453,-0.6931471805599453,192971.0,2.287537335399831e-11,-0.17786053894204912,3.6946917116922866e-13,0.32299741602067183,0.5174880763116058,776,1.0092666492662932e-09,4.265304165907383e-12,ENSG00000059588,TARBP1,protein_coding,chr1,treated_down_R_negative,0.1232835311005537
ENSG00000167632,0.0,0.6931471805599453,-0.6931471805599453,216401.0,0.0003630337721856429,-0.17784555700846214,3.7117345306636004e-13,0.40568475452196384,0.5039745627980922,791,0.0029823841073970923,4.283393829633359e-12,ENSG00000167632,TRAPPC9,protein_coding,chr8,treated_down_R_negative,0.12327314641552854
ENSG00000167258,2.302585092994046,3.1780538303479458,-0.8754687373538999,213673.5,0.00023155896258903299,-0.1407486270085042,9.87936630227846e-09,0.6382428940568475,0.7432432432432432,1182,0.002043864946247795,5.523384458235571e-08,ENSG00000167258,CDK12,protein_coding,chr17,treated_down_R_negative,0.12322102277143018
ENSG00000115966,0.0,0.6931471805599453,-0.6931471805599453,219156.5,0.0014082358860545196,-0.17701878019440942,4.781963898922179e-13,0.42118863049095606,0.5071542130365659,801,0.009161022313597212,5.430061882019641e-12,ENSG00000115966,ATF2,protein_coding,chr2,treated_down_R_negative,0.12270006839791557
ENSG00000198695,1.6094379124341003,3.1354942159291497,-1.5260563034950494,158688.5,2.667362309118396e-25,-0.08034338891264882,0.0011085895938284598,0.6873385012919897,0.8839427662957074,1378,5.135989661008032e-23,0.0028258752308810285,ENSG00000198695,MT-ND6,protein_coding,chrM,treated_down_R_negative,0.12260853509430199
ENSG00000137075,0.0,0.6931471805599453,-0.6931471805599453,218986.5,0.0012623860572245453,-0.17674511285443006,5.19888647194581e-13,0.40568475452196384,0.5039745627980922,791,0.008388923792715221,5.8587017962213015e-12,ENSG00000137075,RNF38,protein_coding,chr9,treated_down_R_negative,0.12251037665279754
ENSG00000064313,0.0,0.6931471805599453,-0.6931471805599453,210976.0,2.096691942377748e-05,-0.17620200299788638,6.134608438131274e-13,0.3979328165374677,0.5246422893481717,814,0.0002590182643904519,6.826858402091646e-12,ENSG00000064313,TAF2,protein_coding,chr8,treated_down_R_negative,0.12213392158699997
ENSG00000259790,0.0,0.6931471805599453,-0.6931471805599453,215392.0,0.0002536494129830825,-0.17606313215416206,6.399246567597853e-13,0.4186046511627907,0.5365659777424483,837,0.0021994324308939137,7.098566791716922e-12,ENSG00000259790,ANP32BP1,transcribed_processed_pseudogene,chr15,treated_down_R_negative,0.12203766365321048
ENSG00000225190,0.0,0.6931471805599453,-0.6931471805599453,204517.5,3.6381632168481405e-07,-0.17473254298168708,9.574567532356226e-13,0.4134366925064599,0.5286168521462639,825,7.3310869007198996e-06,1.0362924532851761e-11,ENSG00000225190,PLEKHM1,protein_coding,chr17,treated_down_R_negative,0.12111536951982586
ENSG00000124783,4.174387269895637,4.727387818712341,-0.553000548816704,219132.5,0.0029246975655060877,-0.2190034172282395,2.5871441880665717e-19,0.8242894056847545,0.895866454689984,1446,0.016539175337351594,9.38381263469309e-18,ENSG00000124783,SSR1,protein_coding,chr6,treated_down_R_negative,0.12110900991995005
ENSG00000125386,0.0,0.6931471805599453,-0.6931471805599453,213722.0,9.469264195569645e-05,-0.17461775793297682,9.911766558831671e-13,0.4082687338501292,0.514308426073132,805,0.0009520679515860042,1.0684324781178055e-11,ENSG00000125386,FAM193A,protein_coding,chr4,treated_down_R_negative,0.12103580658694191
ENSG00000166887,0.0,0.6931471805599453,-0.6931471805599453,218316.5,0.0009644082724824634,-0.17443176766056337,1.048301623127728e-12,0.42118863049095606,0.5095389507154213,804,0.006737932581060415,1.1271862299284115e-11,ENSG00000166887,VPS39,protein_coding,chr15,treated_down_R_negative,0.12090688795400695
ENSG00000165487,0.0,0.8958797346140275,-0.8958797346140275,217396.0,0.0006415906326016199,-0.13397800981313787,4.9128128182731426e-08,0.4160206718346253,0.5182829888712241,813,0.004785541990134464,2.459797275126712e-07,ENSG00000165487,MICU2,protein_coding,chr13,treated_down_R_negative,0.12002818387550952
ENSG00000159692,2.3978952727983707,3.0677824455408693,-0.6698871727424986,215184.5,0.0005043953290469886,-0.17916385862826248,2.471960826482716e-13,0.7260981912144703,0.7774244833068362,1259,0.003919681987783436,2.939682579507257e-12,ENSG00000159692,CTBP1,protein_coding,chr4,treated_down_R_negative,0.12001957071412347
ENSG00000160828,1.6094379124341003,2.3978952727983707,-0.7884573603642704,218731.0,0.0021585737719763244,-0.15204679979946453,5.711732919617207e-10,0.6330749354005168,0.7090620031796503,1137,0.012941009024590706,3.842270540470553e-09,ENSG00000160828,,,,treated_down_R_negative,0.11988241842172048
ENSG00000126247,0.0,0.6931471805599453,-0.6931471805599453,207764.0,2.28960212349301e-06,-0.17292577201063017,1.6464665839332453e-12,0.37209302325581395,0.5023847376788553,776,3.727534396561454e-05,1.718816337102735e-11,ENSG00000126247,CAPNS1,protein_coding,chr19,treated_down_R_negative,0.1198630113153202
ENSG00000137822,0.0,0.6931471805599453,-0.6931471805599453,223986.0,0.010379468049999542,-0.17254405309214754,1.8448981365144217e-12,0.4134366925064599,0.5047694753577107,795,0.04544732550303702,1.9030392715705806e-11,ENSG00000137822,TUBGCP4,protein_coding,chr15,treated_down_R_negative,0.11959842392320758
ENSG00000156875,0.0,0.6931471805599453,-0.6931471805599453,207391.5,1.8853584073355078e-06,-0.1722758796265677,1.998134625555995e-12,0.37467700258397935,0.5071542130365659,783,3.15166049303411e-05,2.043534864753054e-11,ENSG00000156875,MFSD14A,protein_coding,chr1,treated_down_R_negative,0.11941254024163993
ENSG00000182670,5.1298987149230735,5.797575202612949,-0.6676764876898753,198455.5,3.6553908669744506e-08,-0.17872080681062555,2.834791479211315e-13,0.8552971576227391,0.895866454689984,1458,9.115740662836838e-07,3.3355583029437397e-12,ENSG00000182670,TTC3,protein_coding,chr21,treated_down_R_negative,0.1193276805684192
ENSG00000137200,0.0,0.6931471805599453,-0.6931471805599453,215165.0,0.00023031299524342423,-0.1717734955670189,2.3194894580980933e-12,0.4392764857881137,0.5302066772655007,837,0.002035170895362077,2.3437588165355953e-11,ENSG00000137200,CMTR1,protein_coding,chr6,treated_down_R_negative,0.11906431414720542
ENSG00000008294,0.0,1.0986122886681096,-1.0986122886681096,204812.0,5.064149413960842e-07,-0.10804374977966318,1.1250243251295252e-05,0.4082687338501292,0.5453100158982512,844,9.829870110123243e-06,4.020724538699047e-05,ENSG00000008294,SPAG9,protein_coding,chr17,treated_down_R_negative,0.11869819122172032
ENSG00000116604,0.0,0.6931471805599453,-0.6931471805599453,210204.0,1.1086950137679941e-05,-0.1710230892718612,2.895841864697197e-12,0.39276485788113696,0.5007949125596184,782,0.00014982213431940928,2.8804207680325146e-11,ENSG00000116604,MEF2D,protein_coding,chr1,treated_down_R_negative,0.1185441721394424
ENSG00000183354,0.0,1.3862943611198906,-1.3862943611198906,207545.5,3.7539290028578514e-06,-0.08535828509858373,0.0005288383030261949,0.4289405684754522,0.5715421303656598,885,5.788250488687343e-05,0.0014283533800585415,ENSG00000183354,BRD10,protein_coding,chr9,treated_down_R_negative,0.1183317093070306
ENSG00000107290,4.060443010546419,4.700480365792417,-0.6400373552459975,213292.0,0.00020992080458154158,-0.1848807857504906,4.091558065940167e-14,0.710594315245478,0.8020667726550079,1284,0.0018837916160276257,5.690056654073635e-13,ENSG00000107290,SETX,protein_coding,chr9,treated_down_R_negative,0.11833060914754591
ENSG00000135213,0.0,0.6931471805599453,-0.6931471805599453,200220.5,8.97130555802344e-09,-0.1701585022535616,3.734976530422655e-12,0.34108527131782945,0.5015898251192369,763,2.562655075745652e-07,3.637761126921677e-11,ENSG00000135213,,,,treated_down_R_negative,0.11794488608535933
ENSG00000143761,5.459585514144159,6.121395114232668,-0.6618096000885094,196210.5,7.237699190013068e-09,-0.17814421121278884,3.3861133509008625e-13,0.7700258397932817,0.8879173290937997,1415,2.1040591876428482e-07,3.945574663976489e-12,ENSG00000143761,ARF1,protein_coding,chr1,treated_down_R_negative,0.11789754918081874
ENSG00000055917,3.091042453358316,3.8066624897703196,-0.7156200364120036,217322.0,0.0012155743686681347,-0.16423945089319347,2.058446130835397e-11,0.6459948320413437,0.724960254372019,1162,0.008126320463323003,1.7712857974937528e-10,ENSG00000055917,PUM2,protein_coding,chr2,treated_down_R_negative,0.11753304182847459
ENSG00000121067,0.0,0.6931471805599453,-0.6931471805599453,216248.5,0.0003839910731477688,-0.16922573680287337,4.907656207529343e-12,0.42377260981912146,0.527027027027027,827,0.003124908302747213,4.688262659020086e-11,ENSG00000121067,SPOP,protein_coding,chr17,treated_down_R_negative,0.11729834234309104
ENSG00000148719,0.0,0.6931471805599453,-0.6931471805599453,207236.0,1.6315065886487312e-06,-0.1690690085686999,5.137293119375611e-12,0.3669250645994832,0.5047694753577107,777,2.764344650718081e-05,4.885597081484251e-11,ENSG00000148719,DNAJB12,protein_coding,chr10,treated_down_R_negative,0.11718970660945957
ENSG00000176915,0.0,0.6931471805599453,-0.6931471805599453,206874.0,1.932680610952685e-06,-0.16881371551870572,5.534065028361385e-12,0.42377260981912146,0.5373608903020668,840,3.215259002530512e-05,5.235792855009908e-11,ENSG00000176915,ANKLE2,protein_coding,chr12,treated_down_R_negative,0.11701275095163956
ENSG00000216285,0.0,0.6931471805599453,-0.6931471805599453,214275.5,0.00012547551786084668,-0.16830699968848542,6.412491132262152e-12,0.4082687338501292,0.5135135135135135,804,0.0012065221419954965,5.99774620355782e-11,ENSG00000216285,ENSG00000216285,processed_pseudogene,chr12,treated_down_R_negative,0.11666152230257726
ENSG00000220023,0.0,0.6931471805599453,-0.6931471805599453,206009.0,1.0756030175813754e-06,-0.16829431562012365,6.4361457006328284e-12,0.42377260981912146,0.5349761526232114,837,1.9150276785054706e-05,6.016262896009584e-11,ENSG00000220023,,,,treated_down_R_negative,0.11665273037635426
ENSG00000105401,3.9512437185814275,4.672828834461906,-0.7215851158804782,212209.0,0.0001177842921470897,-0.16111933870472658,4.9379885645490824e-11,0.689922480620155,0.7655007949125596,1230,0.0011438497586999281,3.980120860309549e-10,ENSG00000105401,CDC37,protein_coding,chr19,treated_down_R_negative,0.11626131668983615
ENSG00000129003,4.465908118654584,5.093731381528292,-0.6278232628737079,210767.5,6.329709104218246e-05,-0.18507120026093968,3.849757118643128e-14,0.813953488372093,0.8910969793322735,1436,0.0006738655839176783,5.372951847956827e-13,ENSG00000129003,VPS13C,protein_coding,chr15,treated_down_R_negative,0.11619200481177658
ENSG00000163681,0.0,0.6931471805599453,-0.6931471805599453,221336.5,0.003910626356210496,-0.16631206430394976,1.1403056535975747e-11,0.4625322997416021,0.5158982511923689,828,0.02093070829260021,1.02299552064047e-10,ENSG00000163681,SLMAP,protein_coding,chr3,treated_down_R_negative,0.1152787384653871
ENSG00000065675,0.0,0.6931471805599453,-0.6931471805599453,211505.5,2.5506693526193833e-05,-0.1655043367424642,1.4367420037138467e-11,0.3979328165374677,0.5071542130365659,792,0.0003070746009890252,1.2688681904681487e-10,ENSG00000065675,PRKCQ,protein_coding,chr10,treated_down_R_negative,0.11471886438348282
ENSG00000101558,4.394449154672439,5.040188859666438,-0.645739704993999,216909.0,0.0011326638291759093,-0.17694211246957706,4.895337896527427e-13,0.7674418604651163,0.8259141494435612,1336,0.007659046785927626,5.546686342403924e-12,ENSG00000101558,VAPA,protein_coding,chr18,treated_down_R_negative,0.11425854750711968
ENSG00000089597,3.784189633918261,4.31077660337024,-0.5265869694519787,214380.5,0.0003613700684159754,-0.21645388954692127,6.816921955787668e-19,0.7571059431524548,0.8227344992050875,1328,0.0029694985627237934,2.3013013697714795e-17,ENSG00000089597,GANAB,protein_coding,chr11,treated_down_R_negative,0.1139817977226066
ENSG00000072786,3.828641396489095,4.878999622893761,-1.0503582264046658,193483.0,8.667753145452686e-10,-0.10797490938213421,1.1396814424271652e-05,0.7235142118863049,0.8370429252782194,1333,2.9516727496299743e-08,4.0684462386851185e-05,ENSG00000072786,STK10,protein_coding,chr5,treated_down_R_negative,0.11341233431482299
ENSG00000112851,2.4849066497880004,3.1567740231385475,-0.6718673733505471,220393.0,0.004104649658935622,-0.16870644581853003,5.709597106006395e-12,0.6149870801033591,0.6875993640699523,1103,0.021789710144856853,5.387158576154189e-11,ENSG00000112851,ERBIN,protein_coding,chr5,treated_down_R_negative,0.11334835661940217
ENSG00000164329,2.5649493574615367,3.258096538021482,-0.6931471805599454,214869.5,0.00039868169626294456,-0.16288413814010608,3.016582789745445e-11,0.6434108527131783,0.7209856915739269,1156,0.003220113451975668,2.5253963220754074e-10,ENSG00000164329,TENT2,protein_coding,chr5,treated_down_R_negative,0.1129026811097512
ENSG00000188994,4.189654742026425,4.908964832087241,-0.7193100900608158,211167.0,7.600906155914976e-05,-0.1566649397863722,1.6722729182080726e-10,0.7751937984496124,0.848966613672496,1368,0.0007916362795374152,1.2311354528596746e-09,ENSG00000188994,ZNF292,protein_coding,chr6,treated_down_R_negative,0.11269067194710766
ENSG00000129559,0.0,1.0986122886681096,-1.0986122886681096,212235.0,5.745857826595565e-05,-0.10198505256459725,3.412467788835579e-05,0.4702842377260982,0.5564387917329093,882,0.0006206043739092641,0.0001129870584196457,ENSG00000129559,NEDD8,protein_coding,chr14,treated_down_R_negative,0.11204203200792964
ENSG00000005955,2.8903717578961645,4.04305126783455,-1.1526795099383857,213514.5,0.00021274452733853578,-0.09646894988647228,8.898573251538634e-05,0.6356589147286822,0.7384737678855325,1175,0.0019031087012534977,0.0002758080240811254,ENSG00000005955,,,,treated_down_R_negative,0.11119778187940957
ENSG00000113649,3.4339872044851463,4.051747139190485,-0.6177599347053384,216007.0,0.0007354777471647654,-0.17995355077405428,1.9348574153063171e-13,0.710594315245478,0.7861685214626392,1264,0.005386653526017968,2.3429350681541128e-12,ENSG00000113649,TCERG1,protein_coding,chr5,treated_down_R_negative,0.11116809377617358
ENSG00000156411,1.9459101490553132,2.833213344056216,-0.8873031950009029,219003.0,0.002287554840666951,-0.12520497468306283,3.4996477203683756e-07,0.6098191214470284,0.6724960254372019,1082,0.013557989387217214,1.5583798906702462e-06,ENSG00000156411,ATP5MJ,protein_coding,chr14,treated_down_R_negative,0.11109477406628882
ENSG00000169756,3.295836866004329,4.219507705176107,-0.9236708391717778,216531.0,0.0009094398398145445,-0.12024200539664516,1.0037871585658943e-06,0.6976744186046512,0.7647058823529411,1232,0.0064181350505283,4.180391567042182e-06,ENSG00000169756,LIMS1,protein_coding,chr2,treated_down_R_negative,0.11106403402841668
ENSG00000186575,0.0,0.6931471805599453,-0.6931471805599453,208978.5,5.494150590855015e-06,-0.15973512684330443,7.240648378971545e-11,0.37467700258397935,0.5135135135135135,791,8.164794634613648e-05,5.674812685559281e-10,ENSG00000186575,NF2,protein_coding,chr22,treated_down_R_negative,0.1107199528078217
ENSG00000081665,0.0,0.6931471805599453,-0.6931471805599453,218761.0,0.0012589474236137281,-0.15929768628728386,8.165968389131913e-11,0.4470284237726098,0.5174880763116058,824,0.008369639169817353,6.341891923417422e-10,ENSG00000081665,ZNF506,protein_coding,chr19,treated_down_R_negative,0.11041674211975347
ENSG00000078142,0.0,0.6931471805599453,-0.6931471805599453,214941.5,0.0002024151491835576,-0.1591992954323048,8.389491049433514e-11,0.4315245478036176,0.5294117647058824,833,0.0018239375709317989,6.49041156510366e-10,ENSG00000078142,PIK3C3,protein_coding,chr18,treated_down_R_negative,0.11034854277603184
ENSG00000214425,0.6931471805599453,1.3862943611198906,-0.6931471805599453,212536.0,8.5687087848227e-05,-0.15917807678056048,8.438472939038291e-11,0.5038759689922481,0.604133545310016,955,0.0008765054069738364,6.523451955078598e-10,ENSG00000214425,LRRC37A4P,transcribed_unprocessed_pseudogene,chr17,treated_down_R_negative,0.11033383512739998
ENSG00000160783,0.0,0.6931471805599453,-0.6931471805599453,201686.0,3.3874897384056366e-08,-0.1588651880903107,9.194026343093636e-11,0.3695090439276486,0.5087440381558028,783,8.508540556550361e-07,7.065674106938452e-10,ENSG00000160783,PMF1,protein_coding,chr1,treated_down_R_negative,0.11011695721392425
ENSG00000115091,5.2574953720277815,5.859359688974662,-0.6018643169468803,207928.0,1.3661139655471537e-05,-0.1820920634236712,9.910767168429352e-14,0.7777777777777778,0.8879173290937997,1418,0.00017888455911436584,1.2790507252164534e-12,ENSG00000115091,ACTR3,protein_coding,chr2,treated_down_R_negative,0.10959471537393586
ENSG00000178691,0.0,0.6931471805599453,-0.6931471805599453,221281.0,0.0035741574103123263,-0.15796825052931576,1.1745058176909647e-10,0.4289405684754522,0.5047694753577107,801,0.019474007353689503,8.879389232000549e-10,ENSG00000178691,SUZ12,protein_coding,chr17,treated_down_R_negative,0.1094952474723823
ENSG00000104852,0.0,0.6931471805599453,-0.6931471805599453,220371.0,0.0030868033593290786,-0.15691675498324056,1.5622773246163802e-10,0.4935400516795866,0.5691573926868044,907,0.017247205882844112,1.1569828249467889e-09,ENSG00000104852,SNRNP70,protein_coding,chr19,treated_down_R_negative,0.10876640629924894
ENSG00000100902,0.0,0.6931471805599453,-0.6931471805599453,209665.0,9.770344363454035e-06,-0.15653956930965598,1.7298197117780817e-10,0.3979328165374677,0.5286168521462639,819,0.0001342583047265294,1.271401184483829e-09,ENSG00000100902,PSMA6,protein_coding,chr14,treated_down_R_negative,0.10850496111305619
ENSG00000166233,0.0,0.6931471805599453,-0.6931471805599453,201752.5,3.6558816302404015e-08,-0.15604980724708467,1.9737340128227068e-10,0.3462532299741602,0.5182829888712241,786,9.115740662836838e-07,1.4337840023749112e-09,ENSG00000166233,ARIH1,protein_coding,chr15,treated_down_R_negative,0.10816548392023966
ENSG00000197451,0.0,0.6931471805599453,-0.6931471805599453,217606.0,0.0006623494075098412,-0.15583442200151243,2.0913428873612977e-10,0.4082687338501292,0.5047694753577107,793,0.004916864604582218,1.5121756765289976e-09,ENSG00000197451,HNRNPAB,protein_coding,chr5,treated_down_R_negative,0.10801619024453704
ENSG00000088832,4.330733340286331,4.890349128221754,-0.5596157879354227,210553.5,5.558949660724922e-05,-0.19267498922288093,3.2048992270190503e-15,0.7984496124031008,0.8505564387917329,1379,0.0006041822883867334,5.468841443567026e-14,ENSG00000088832,FKBP1A,protein_coding,chr20,treated_down_R_negative,0.10782396590941158
ENSG00000177606,0.0,1.868834809141684,-1.868834809141684,219135.5,0.0016521122899675327,-0.05750888128092576,0.01966718978284293,0.46511627906976744,0.5421303656597775,862,0.01041518566308756,0.0379322729794237,ENSG00000177606,JUN,protein_coding,chr1,treated_down_R_negative,0.10747459917259065
ENSG00000196187,0.0,1.0986122886681096,-1.0986122886681096,193678.5,6.53260900281531e-11,-0.0975685725734889,7.379802639963987e-05,0.3488372093023256,0.5357710651828299,809,2.6636819950956597e-09,0.00023156441378975622,ENSG00000196187,TMEM63A,protein_coding,chr1,treated_down_R_negative,0.10719003281704119
ENSG00000128989,3.332204510175204,4.02535169073515,-0.6931471805599458,221315.0,0.006088559334944536,-0.15422072238154916,3.2184250715728837e-10,0.6589147286821705,0.7114467408585056,1150,0.030026945665600775,2.265681183876618e-09,ENSG00000128989,ARPP19,protein_coding,chr15,treated_down_R_negative,0.10689765890268893
ENSG00000061987,2.3978952727983707,3.113268334643733,-0.7153730618453622,219392.0,0.0027657953039582663,-0.14917298782596058,1.2041170934948857e-09,0.6227390180878553,0.690779014308426,1110,0.01579810527675704,7.659058828993876e-09,ENSG00000061987,MON2,protein_coding,chr12,treated_down_R_negative,0.10671433704567837
ENSG00000198874,0.0,0.6931471805599453,-0.6931471805599453,220256.5,0.0025124767916209077,-0.15389598267256438,3.508186491122482e-10,0.43410852713178294,0.5294117647058824,834,0.014632503465465081,2.4530567410352738e-09,ENSG00000198874,TYW1,protein_coding,chr7,treated_down_R_negative,0.10667256648899019
ENSG00000149091,0.0,0.6931471805599453,-0.6931471805599453,211210.5,2.452443546941119e-05,-0.15369843948062809,3.696738536323724e-10,0.4108527131782946,0.5238473767885533,818,0.00029652166064352584,2.5727881562593915e-09,ENSG00000149091,DGKZ,protein_coding,chr11,treated_down_R_negative,0.10653563998246074
ENSG00000125952,3.4339872044851463,4.04305126783455,-0.609064063349404,218609.5,0.0023063842188958406,-0.1742761807146655,1.0985580224986977e-12,0.7674418604651163,0.8179650238473768,1326,0.013653318638884264,1.1755513000275086e-11,ENSG00000125952,MAX,protein_coding,chr14,treated_down_R_negative,0.1061453587710892
ENSG00000126777,2.833213344056216,3.970291913552122,-1.1370785694959058,216981.0,0.0011372046513540633,-0.09330101902048693,0.00015092000332173988,0.7054263565891473,0.7972972972972973,1276,0.007678100582183397,0.00044971796557270077,ENSG00000126777,KTN1,protein_coding,chr14,treated_down_R_negative,0.10609058924032558
ENSG00000105323,2.8903717578961645,3.5972184255501674,-0.7068466676540028,199447.0,7.071295922247175e-08,-0.149809003432752,1.0221545114424047e-09,0.8036175710594315,0.8751987281399046,1412,1.6722891107100541e-06,6.610836756256051e-09,ENSG00000105323,HNRNPUL1,protein_coding,chr19,treated_down_R_negative,0.10589199486100782
ENSG00000204138,1.3862943611198906,2.1972245773362196,-0.810930216216329,219167.0,0.0022215534462387302,-0.13005563378825033,1.200886035704559e-07,0.5581395348837209,0.6287758346581876,1007,0.013237233361704816,5.698089156028645e-07,ENSG00000204138,PHACTR4,protein_coding,chr1,treated_down_R_negative,0.10546604322805754
ENSG00000144028,4.48863636973214,5.209486152841421,-0.7208497831092817,211530.5,9.267831249896343e-05,-0.14611659344751807,2.6205155801049925e-09,0.8217054263565892,0.8616852146263911,1402,0.000936480272685509,1.5937169524315664e-08,ENSG00000144028,SNRNP200,protein_coding,chr2,treated_down_R_negative,0.10532811469531049
ENSG00000047849,4.1588830833596715,4.700480365792417,-0.5415972824327451,222567.5,0.010180177492205716,-0.19410523944256383,1.984573438309969e-15,0.7209302325581395,0.7734499205087441,1252,0.0447573372634447,3.529350014891839e-14,ENSG00000047849,MAP4,protein_coding,chr3,treated_down_R_negative,0.10512687018804985
ENSG00000176715,0.0,0.6931471805599453,-0.6931471805599453,223090.5,0.007936530683775596,-0.15146592359454503,6.648673895476909e-10,0.4496124031007752,0.5214626391096979,830,0.0369553965694898,4.423892594317645e-09,ENSG00000176715,ACSF3,protein_coding,chr16,treated_down_R_negative,0.10498817789046698
ENSG00000121741,3.4339872044851463,4.0943445622221,-0.6603573577369541,216739.5,0.0009833258102872509,-0.1587084955298159,9.596844494208784e-11,0.6770025839793282,0.7559618441971383,1213,0.006846625446493352,7.356951838482541e-10,ENSG00000121741,ZMYM2,protein_coding,chr13,treated_down_R_negative,0.10480432275847643
ENSG00000234545,0.0,0.6931471805599453,-0.6931471805599453,212217.0,4.871285384553205e-05,-0.15079823700814718,7.911319885410239e-10,0.4289405684754522,0.5381558028616852,843,0.0005380665899446463,5.205184585226779e-09,ENSG00000234545,FAM133B,protein_coding,chr7,treated_down_R_negative,0.10452537281560761
ENSG00000160201,4.356708826689592,5.017279836814924,-0.6605710101253326,207862.0,1.3295290422626885e-05,-0.15778661401223867,1.2340076249817813e-10,0.8630490956072352,0.8879173290937997,1451,0.00017503329298484312,9.279749239647227e-10,ENSG00000160201,U2AF1,protein_coding,chr21,treated_down_R_negative,0.10422926300232045
ENSG00000113712,4.442651256490317,4.905247342843482,-0.46259608635316507,221328.5,0.006763416161187542,-0.2249199752232878,2.6054453663132165e-20,0.8036175710594315,0.8640699523052464,1398,0.03260257152154582,1.1255021163618462e-18,ENSG00000113712,CSNK1A1,protein_coding,chr5,treated_down_R_negative,0.10404710028094379
ENSG00000198373,0.0,0.6931471805599453,-0.6931471805599453,205739.0,5.459328080746438e-07,-0.14998162548187222,9.775813694807603e-10,0.34366925064599485,0.5031796502384738,766,1.04795582044753e-05,6.340963954712696e-09,ENSG00000198373,WWP2,protein_coding,chr16,treated_down_R_negative,0.10395934083855737
ENSG00000139343,1.0986122886681096,1.791759469228055,-0.6931471805599454,215989.0,0.0004726747836354898,-0.14995388668908838,9.846139320352228e-10,0.537467700258398,0.5842607313195548,943,0.0037138903088014693,6.3799464856615506e-09,ENSG00000139343,SNRPF,protein_coding,chr12,treated_down_R_negative,0.10394011377254714
ENSG00000095787,3.7376696182833684,4.48863636973214,-0.7509667514487712,203379.5,8.913861212611595e-07,-0.13807426573840018,1.8789468145086894e-08,0.7235142118863049,0.8513513513513513,1351,1.6212832233527318e-05,1.0006827383467568e-07,ENSG00000095787,WAC,protein_coding,chr10,treated_down_R_negative,0.10368918280024075
ENSG00000225470,0.0,0.6931471805599453,-0.6931471805599453,203614.5,1.485439915572053e-07,-0.14938408546531345,1.1404764873028635e-09,0.36175710594315247,0.5166931637519873,790,3.276897262124403e-06,7.2989091236024255e-09,ENSG00000225470,JPX,lncRNA,chrX,treated_down_R_negative,0.10354515766080792
ENSG00000143420,1.3862943611198906,2.302585092994046,-0.9162907318741553,220716.0,0.0044956820805872886,-0.11235936574910246,4.920562805843102e-06,0.5684754521963824,0.6732909379968204,1067,0.023397289257441566,1.852590411619359e-05,ENSG00000143420,ENSA,protein_coding,chr1,treated_down_R_negative,0.102953845475161
ENSG00000160310,4.174387269895637,5.236441962829949,-1.0620546929343124,203132.0,7.396967053276239e-07,-0.09660007802271466,8.703077072218736e-05,0.7131782945736435,0.8251192368839427,1314,1.3766920840861916e-05,0.0002701782276211376,ENSG00000160310,PRMT2,protein_coding,chr21,treated_down_R_negative,0.10259456620184483
ENSG00000166377,0.0,0.6931471805599453,-0.6931471805599453,218502.0,0.0010044255352246697,-0.14754424894158838,1.8260093992159134e-09,0.3953488372093023,0.5063593004769475,790,0.006968021626856134,1.1346356810705576e-08,ENSG00000166377,ATP9B,protein_coding,chr18,treated_down_R_negative,0.10226988016169668
ENSG00000145734,3.091042453358316,4.219507705176107,-1.128465251817791,217105.0,0.0011838100844366267,-0.09056293389654996,0.0002351866911939294,0.7131782945736435,0.7758346581875993,1252,0.007946328376120443,0.0006767068036539286,ENSG00000145734,BDP1,protein_coding,chr5,treated_down_R_negative,0.1021971240049282
ENSG00000187742,2.639057329615259,3.9415346756528766,-1.3024773460376178,213985.5,0.0002607439561329844,-0.07814571130023151,0.001514332634448219,0.6304909560723514,0.7225755166931638,1153,0.0022492771636217317,0.0037626714884772417,ENSG00000187742,SECISBP2,protein_coding,chr9,treated_down_R_negative,0.10178301865854741
ENSG00000182180,1.0986122886681096,1.4978661367769954,-0.39925384810888587,222813.5,0.010187548690242644,-0.254875792022601,8.3247316608875e-26,0.6408268733850129,0.6836248012718601,1108,0.044767612299159494,9.511844494434572e-24,ENSG00000182180,MRPS16,protein_coding,chr10,treated_down_R_negative,0.10176014075482354
ENSG00000146066,0.0,1.3862943611198906,-1.3862943611198906,216317.5,0.0005003486188810517,-0.0733853501441636,0.002899838934706308,0.49870801033591733,0.5643879173290938,903,0.0038930841777891356,0.00681237203572028,ENSG00000146066,HIGD2A,protein_coding,chr5,treated_down_R_negative,0.10173369709366274
ENSG00000141429,0.0,0.6931471805599453,-0.6931471805599453,222055.0,0.005083140641600588,-0.14660914816236667,2.3143641915152548e-09,0.43410852713178294,0.5135135135135135,814,0.025933661438247813,1.4166397611054816e-08,ENSG00000141429,GALNT1,protein_coding,chr18,treated_down_R_negative,0.10162171769303974
ENSG00000140718,0.0,0.6931471805599453,-0.6931471805599453,197715.5,1.7892225235423997e-09,-0.14539657506160553,3.1400310080116813e-09,0.35917312661498707,0.5254372019077902,800,5.7955574430797585e-08,1.883233747989009e-08,ENSG00000140718,FTO,protein_coding,chr16,treated_down_R_negative,0.10078122606702432
